S08.812,Partial traumatic amputation of nose,S00-S09,Injuries to the head,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S08.89,Traumatic amputation of other parts of head,S00-S09,Injuries to the head,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S09.0,"Injury of blood vessels of head, not elsewhere classified",S00-S09,Injuries to the head,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S09.1,Injury of muscle and tendon of head,S00-S09,Injuries to the head,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S09.10,Unspecified injury of muscle and tendon of head,S00-S09,Injuries to the head,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S09.11,Strain of muscle and tendon of head,S00-S09,Injuries to the head,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S09.12,Laceration of muscle and tendon of head,S00-S09,Injuries to the head,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S09.19,Other specified injury of muscle and tendon of head,S00-S09,Injuries to the head,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S09.2,Traumatic rupture of ear drum,S00-S09,Injuries to the head,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S09.20,Traumatic rupture of unspecified ear drum,S00-S09,Injuries to the head,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S09.21,Traumatic rupture of right ear drum,S00-S09,Injuries to the head,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S09.22,Traumatic rupture of left ear drum,S00-S09,Injuries to the head,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S09.3,Other specified and unspecified injury of middle and inner ear,S00-S09,Injuries to the head,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S09.30,Unspecified injury of middle and inner ear,S00-S09,Injuries to the head,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S09.301,Unspecified injury of right middle and inner ear,S00-S09,Injuries to the head,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S09.302,Unspecified injury of left middle and inner ear,S00-S09,Injuries to the head,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S09.309,Unspecified injury of unspecified middle and inner ear,S00-S09,Injuries to the head,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S09.31,Primary blast injury of ear,S00-S09,Injuries to the head,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S09.311,Primary blast injury of right ear,S00-S09,Injuries to the head,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S09.312,Primary blast injury of left ear,S00-S09,Injuries to the head,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S09.313,"Primary blast injury of ear, bilateral",S00-S09,Injuries to the head,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S09.319,Primary blast injury of unspecified ear,S00-S09,Injuries to the head,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S09.39,Other specified injury of middle and inner ear,S00-S09,Injuries to the head,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S09.391,Other specified injury of right middle and inner ear,S00-S09,Injuries to the head,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S09.392,Other specified injury of left middle and inner ear,S00-S09,Injuries to the head,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S09.399,Other specified injury of unspecified middle and inner ear,S00-S09,Injuries to the head,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S09.8,Other specified injuries of head,S00-S09,Injuries to the head,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S09.9,Unspecified injury of face and head,S00-S09,Injuries to the head,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S09.90,Unspecified injury of head,S00-S09,Injuries to the head,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S09.91,Unspecified injury of ear,S00-S09,Injuries to the head,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S09.92,Unspecified injury of nose,S00-S09,Injuries to the head,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S09.93,Unspecified injury of face,S00-S09,Injuries to the head,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S10.0,Contusion of throat,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S10.1,Other and unspecified superficial injuries of throat,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S10.10,Unspecified superficial injuries of throat,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S10.11,Abrasion of throat,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S10.12,Blister (nonthermal) of throat,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S10.14,External constriction of part of throat,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S10.15,Superficial foreign body of throat,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S10.16,Insect bite (nonvenomous) of throat,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S10.17,Other superficial bite of throat,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S10.8,Superficial injury of other specified parts of neck,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S10.80,Unspecified superficial injury of other specified part of neck,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S10.81,Abrasion of other specified part of neck,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S10.82,Blister (nonthermal) of other specified part of neck,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S10.83,Contusion of other specified part of neck,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S10.84,External constriction of other specified part of neck,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S10.85,Superficial foreign body of other specified part of neck,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S10.86,Insect bite of other specified part of neck,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S10.87,Other superficial bite of other specified part of neck,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S10.9,Superficial injury of unspecified part of neck,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S10.90,Unspecified superficial injury of unspecified part of neck,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S10.91,Abrasion of unspecified part of neck,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S10.92,Blister (nonthermal) of unspecified part of neck,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S10.93,Contusion of unspecified part of neck,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S10.94,External constriction of unspecified part of neck,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S10.95,Superficial foreign body of unspecified part of neck,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S10.96,Insect bite of unspecified part of neck,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S10.97,Other superficial bite of unspecified part of neck,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S11.0,Open wound of larynx and trachea,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S11.01,Open wound of larynx,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S11.011,Laceration without foreign body of larynx,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S11.012,Laceration with foreign body of larynx,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S11.013,Puncture wound without foreign body of larynx,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S11.014,Puncture wound with foreign body of larynx,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S11.015,Open bite of larynx,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S11.019,Unspecified open wound of larynx,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S11.02,Open wound of trachea,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S11.021,Laceration without foreign body of trachea,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S11.022,Laceration with foreign body of trachea,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S11.023,Puncture wound without foreign body of trachea,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S11.024,Puncture wound with foreign body of trachea,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S11.025,Open bite of trachea,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S11.029,Unspecified open wound of trachea,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S11.03,Open wound of vocal cord,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S11.031,Laceration without foreign body of vocal cord,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S11.032,Laceration with foreign body of vocal cord,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S11.033,Puncture wound without foreign body of vocal cord,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S11.034,Puncture wound with foreign body of vocal cord,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S11.035,Open bite of vocal cord,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S11.039,Unspecified open wound of vocal cord,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S11.1,Open wound of thyroid gland,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S11.10,Unspecified open wound of thyroid gland,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S11.11,Laceration without foreign body of thyroid gland,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S11.12,Laceration with foreign body of thyroid gland,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S11.13,Puncture wound without foreign body of thyroid gland,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S11.14,Puncture wound with foreign body of thyroid gland,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S11.15,Open bite of thyroid gland,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S11.2,Open wound of pharynx and cervical esophagus,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S11.20,Unspecified open wound of pharynx and cervical esophagus,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S11.21,Laceration without foreign body of pharynx and cervical esophagus,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S11.22,Laceration with foreign body of pharynx and cervical esophagus,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S11.23,Puncture wound without foreign body of pharynx and cervical esophagus,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S11.24,Puncture wound with foreign body of pharynx and cervical esophagus,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S11.25,Open bite of pharynx and cervical esophagus,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S11.8,Open wound of other specified parts of neck,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S11.80,Unspecified open wound of other specified part of neck,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S11.81,Laceration without foreign body of other specified part of neck,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S11.82,Laceration with foreign body of other specified part of neck,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S11.83,Puncture wound without foreign body of other specified part of neck,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S11.84,Puncture wound with foreign body of other specified part of neck,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S11.85,Open bite of other specified part of neck,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S11.89,Other open wound of other specified part of neck,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S11.9,Open wound of unspecified part of neck,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S11.90,Unspecified open wound of unspecified part of neck,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S11.91,Laceration without foreign body of unspecified part of neck,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S11.92,Laceration with foreign body of unspecified part of neck,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S11.93,Puncture wound without foreign body of unspecified part of neck,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S11.94,Puncture wound with foreign body of unspecified part of neck,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S11.95,Open bite of unspecified part of neck,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.0,Fracture of first cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.00,Unspecified fracture of first cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.000,Unspecified displaced fracture of first cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.001,Unspecified nondisplaced fracture of first cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.01,Stable burst fracture of first cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.02,Unstable burst fracture of first cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.03,Posterior arch fracture of first cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.030,Displaced posterior arch fracture of first cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.031,Nondisplaced posterior arch fracture of first cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.04,Lateral mass fracture of first cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.040,Displaced lateral mass fracture of first cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.041,Nondisplaced lateral mass fracture of first cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.09,Other fracture of first cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.090,Other displaced fracture of first cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.091,Other nondisplaced fracture of first cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.1,Fracture of second cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.10,Unspecified fracture of second cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.100,Unspecified displaced fracture of second cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.101,Unspecified nondisplaced fracture of second cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.11,Type II dens fracture,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.110,Anterior displaced Type II dens fracture,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.111,Posterior displaced Type II dens fracture,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.112,Nondisplaced Type II dens fracture,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.12,Other dens fracture,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.120,Other displaced dens fracture,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.121,Other nondisplaced dens fracture,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.13,Unspecified traumatic spondylolisthesis of second cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.130,Unspecified traumatic displaced spondylolisthesis of second cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.131,Unspecified traumatic nondisplaced spondylolisthesis of second cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.14,Type III traumatic spondylolisthesis of second cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.15,Other traumatic spondylolisthesis of second cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.150,Other traumatic displaced spondylolisthesis of second cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.151,Other traumatic nondisplaced spondylolisthesis of second cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.19,Other fracture of second cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.190,Other displaced fracture of second cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.191,Other nondisplaced fracture of second cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.2,Fracture of third cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.20,Unspecified fracture of third cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.200,Unspecified displaced fracture of third cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.201,Unspecified nondisplaced fracture of third cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.23,Unspecified traumatic spondylolisthesis of third cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.230,Unspecified traumatic displaced spondylolisthesis of third cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.231,Unspecified traumatic nondisplaced spondylolisthesis of third cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.24,Type III traumatic spondylolisthesis of third cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.25,Other traumatic spondylolisthesis of third cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.250,Other traumatic displaced spondylolisthesis of third cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.251,Other traumatic nondisplaced spondylolisthesis of third cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.29,Other fracture of third cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.290,Other displaced fracture of third cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.291,Other nondisplaced fracture of third cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.3,Fracture of fourth cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.30,Unspecified fracture of fourth cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.300,Unspecified displaced fracture of fourth cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.301,Unspecified nondisplaced fracture of fourth cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.33,Unspecified traumatic spondylolisthesis of fourth cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.330,Unspecified traumatic displaced spondylolisthesis of fourth cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.331,Unspecified traumatic nondisplaced spondylolisthesis of fourth cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.34,Type III traumatic spondylolisthesis of fourth cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.35,Other traumatic spondylolisthesis of fourth cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.350,Other traumatic displaced spondylolisthesis of fourth cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.351,Other traumatic nondisplaced spondylolisthesis of fourth cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.39,Other fracture of fourth cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.390,Other displaced fracture of fourth cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.391,Other nondisplaced fracture of fourth cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.4,Fracture of fifth cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.40,Unspecified fracture of fifth cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.400,Unspecified displaced fracture of fifth cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.401,Unspecified nondisplaced fracture of fifth cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.43,Unspecified traumatic spondylolisthesis of fifth cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.430,Unspecified traumatic displaced spondylolisthesis of fifth cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.431,Unspecified traumatic nondisplaced spondylolisthesis of fifth cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.44,Type III traumatic spondylolisthesis of fifth cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.45,Other traumatic spondylolisthesis of fifth cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.450,Other traumatic displaced spondylolisthesis of fifth cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.451,Other traumatic nondisplaced spondylolisthesis of fifth cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.49,Other fracture of fifth cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.490,Other displaced fracture of fifth cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.491,Other nondisplaced fracture of fifth cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.5,Fracture of sixth cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.50,Unspecified fracture of sixth cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.500,Unspecified displaced fracture of sixth cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.501,Unspecified nondisplaced fracture of sixth cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.53,Unspecified traumatic spondylolisthesis of sixth cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.530,Unspecified traumatic displaced spondylolisthesis of sixth cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.531,Unspecified traumatic nondisplaced spondylolisthesis of sixth cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.54,Type III traumatic spondylolisthesis of sixth cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.55,Other traumatic spondylolisthesis of sixth cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.550,Other traumatic displaced spondylolisthesis of sixth cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.551,Other traumatic nondisplaced spondylolisthesis of sixth cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.59,Other fracture of sixth cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.590,Other displaced fracture of sixth cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.591,Other nondisplaced fracture of sixth cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.6,Fracture of seventh cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.60,Unspecified fracture of seventh cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.600,Unspecified displaced fracture of seventh cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.601,Unspecified nondisplaced fracture of seventh cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.63,Unspecified traumatic spondylolisthesis of seventh cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.630,Unspecified traumatic displaced spondylolisthesis of seventh cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
S12.631,Unspecified traumatic nondisplaced spondylolisthesis of seventh cervical vertebra,S10-S19,Injuries to the neck,S00-T88,"Injury, poisoning and certain other consequences of external causes"
